sat_number,sat_name,slot_date,total_meters,expected_blocks,block_0800_hrs,percentage_0800_hrs,block_1200_hrs,percentage_1200_hrs,block_2400_hrs,percentage_2400_hrs
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-18,100000,4800000.0,4755993,99.08,4757757,99.12,4760006,99.17
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-19,25000,1204368.0,1183179,98.24,1183347,98.25,1183777,98.29
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-05-19,100000,4800000.0,4761411,99.2,4765729,99.29,4766904,99.31
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-19,100000,4800000.0,4753552,99.03,4757588,99.12,4760085,99.17
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-20,25000,1204368.0,1179604,97.94,1182383,98.17,1184036,98.31
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-05-20,100000,4800000.0,4743929,98.83,4760484,99.18,4766493,99.3
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-20,100000,4800000.0,4712649,98.18,4752296,99.01,4760165,99.17
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-21,25000,1204368.0,1167649,96.95,1175115,97.57,1180648,98.03
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-05-21,100000,4800000.0,4714491,98.22,4743804,98.83,4763044,99.23
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-14,25000,1204368.0,1175558,97.61,1175558,97.61,1184413,98.34
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-05-14,100000,4800000.0,4758468,99.13,4758542,99.14,4771220,99.4
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-14,100000,4800000.0,4740667,98.76,4740686,98.76,4764308,99.26
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-15,25000,1204368.0,1166721,96.87,1183643,98.28,1184707,98.37
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-16,25000,1204368.0,1177932,97.8,1181638,98.11,1183830,98.29
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-12-09,120000,5760000.0,5394313,93.65,5394360,93.65,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-12-15,100000,4800000.0,3738069,77.88,4021466,83.78,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-05-16,100000,4800000.0,4739117,98.73,4754962,99.06,4771162,99.4
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-16,100000,4800000.0,4737344,98.69,4757853,99.12,4764456,99.26
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-12-15,25000,1204368.0,984648,81.76,1058666,87.9,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-15,100000,4800000.0,3840794,80.02,4105859,85.54,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-15,100000,4800000.0,3490692,72.72,3806305,79.3,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-15,100000,4800000.0,3851174,80.23,4116766,85.77,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-15,100000,4856640.0,3379320,69.58,3743387,77.08,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-11-27,100000,4800000.0,3736912,77.85,3871633,80.66,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-11-27,100000,4856640.0,3798644,78.22,4059860,83.59,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-11-27,120000,5760000.0,4406426,76.5,4714747,81.85,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-11-29,100000,4800000.0,125488,2.61,641924,13.37,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-11-29,25000,1204368.0,44701,3.71,165180,13.72,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-11-29,100000,4800000.0,110632,2.3,627867,13.08,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-11-29,100000,4800000.0,130093,2.71,699034,14.56,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-11-29,100000,4800000.0,142292,2.96,628683,13.1,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-11-29,100000,4856640.0,151690,3.12,621446,12.8,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-11-29,120000,5760000.0,144480,2.51,705544,12.25,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-11-30,100000,4800000.0,0,0.0,0,0.0,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-11-30,25000,1204368.0,0,0.0,0,0.0,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-11-30,100000,4800000.0,0,0.0,0,0.0,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-11-30,100000,4800000.0,0,0.0,0,0.0,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-11-30,100000,4800000.0,0,0.0,0,0.0,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-11-30,100000,4856640.0,0,0.0,0,0.0,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-11-30,120000,5760000.0,0,0.0,0,0.0,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-12-15,120000,5760000.0,3935377,68.32,4250675,73.8,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-12-16,100000,4800000.0,4685325,97.61,4691903,97.75,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-12-16,25000,1204368.0,1154503,95.86,1156698,96.04,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-16,100000,4800000.0,4674162,97.38,4681690,97.54,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-16,100000,4800000.0,4691611,97.74,4702749,97.97,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-16,100000,4800000.0,4652708,96.93,4664744,97.18,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-16,100000,4856640.0,4757684,97.96,4770619,98.23,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-17,25000,1204368.0,1182839,98.21,1183244,98.25,1183429,98.26
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-05-17,100000,4800000.0,4756625,99.1,4762723,99.22,4767602,99.33
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-17,100000,4800000.0,4753610,99.03,4758713,99.14,4761597,99.2
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-12-16,120000,5760000.0,5532437,96.05,5564301,96.6,0,0.0
156d4c3e-da3d-4dc4-b66e-b1656fdece39,SAT No 10,2026-02-24,165000,7920000.0,5552797,70.11,6765522,85.42,0,0.0
156d4c3e-da3d-4dc4-b66e-b1656fdece39,SAT No 10,2026-02-25,165000,7920000.0,6912165,87.27,6923798,87.42,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-02-25,120000,5760000.0,5518037,95.8,5525467,95.93,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-11-01,100000,4800000.0,4609072,96.02,4620666,96.26,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-11-01,25000,1204368.0,1147330,95.26,1148952,95.4,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-11-01,100000,4800000.0,4681194,97.52,4684115,97.59,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-11-01,100000,4800000.0,4624688,96.35,4640405,96.68,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-11-01,100000,4800000.0,4643677,96.74,4650179,96.88,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-30,100000,4800000.0,4604078,95.92,4607561,95.99,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-30,25000,1204368.0,1154760,95.88,1156590,96.03,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-30,100000,4800000.0,4677901,97.46,4680832,97.52,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-30,100000,4800000.0,4549131,94.77,4553048,94.86,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-30,100000,4800000.0,4658454,97.05,4664306,97.17,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-11-02,25000,1204368.0,1147945,95.32,1149764,95.47,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-10,100000,4800000.0,4617948,96.21,4617994,96.21,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-10,25000,1204368.0,1131788,93.97,1131788,93.97,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-10,100000,4800000.0,4623081,96.31,4623143,96.32,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-10,100000,4800000.0,4605768,95.95,4605836,95.95,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-10,100000,4800000.0,4585359,95.53,4585441,95.53,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-10,100000,4856640.0,4580792,94.32,4580848,94.32,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-10,120000,5760000.0,1995457,34.64,1995457,34.64,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-11-28,100000,4800000.0,2970308,61.88,2970308,61.88,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-27,25000,1204368.0,1085302,90.11,1112635,92.38,1114225,92.52
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-11-28,25000,1204368.0,728408,60.48,728408,60.48,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-11-28,100000,4800000.0,2933173,61.11,2933173,61.11,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-11-28,100000,4800000.0,2949502,61.45,2949502,61.45,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-27,100000,4800000.0,4685795,97.62,4753742,99.04,4763715,99.24
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-11-28,100000,4800000.0,2935933,61.17,2935933,61.17,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-11-28,100000,4856640.0,2933851,60.41,2933851,60.41,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-11-28,120000,5760000.0,3459773,60.07,3459773,60.07,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-27,100000,4800000.0,4659892,97.08,4752965,99.02,4764861,99.27
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-22,100000,4800000.0,1625885,33.87,1676255,34.92,3967598,82.66
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-09-22,25000,1204368.0,407740,33.86,434635,36.09,1006272,83.55
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-09-22,100000,4800000.0,1614450,33.63,1655222,34.48,3961432,82.53
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-09-22,100000,4800000.0,1640638,34.18,1685886,35.12,3954916,82.39
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-09-22,100000,4800000.0,1628958,33.94,1690017,35.21,3982261,82.96
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-09-22,100000,4856640.0,1640019,33.77,1724311,35.5,4040006,83.19
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-09-22,120000,5760000.0,1906984,33.11,1974621,34.28,4669572,81.07
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-24,100000,4800000.0,1372882,28.6,2248020,46.83,4469899,93.12
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-09-24,25000,1204368.0,353021,29.31,577423,47.94,1140689,94.71
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-09-24,100000,4800000.0,1334781,27.81,2259958,47.08,4598446,95.8
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-09-24,100000,4800000.0,1425647,29.7,2287299,47.65,4407739,91.83
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-09-24,100000,4800000.0,1360143,28.34,2271514,47.32,4566230,95.13
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-09-24,100000,4856640.0,1395701,28.74,2268830,46.72,4519430,93.06
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-09-24,120000,5760000.0,1574113,27.33,2606643,45.25,5249955,91.15
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-26,100000,4800000.0,4612216,96.09,4642281,96.71,4678188,97.46
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-09-26,25000,1204368.0,1135378,94.27,1146921,95.23,1158973,96.23
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-09-26,100000,4800000.0,4640589,96.68,4656184,97.0,4671009,97.31
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-09-26,100000,4800000.0,4645171,96.77,4672468,97.34,4697249,97.86
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-09-26,100000,4800000.0,4629326,96.44,4656241,97.01,4673342,97.36
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-10,100000,4800000.0,4742938,98.81,4761956,99.21,4766034,99.29
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-11,100000,4800000.0,4747077,98.9,4747100,98.9,4763085,99.23
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-12,100000,4800000.0,4709514,98.11,4709537,98.12,4709575,98.12
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-13,100000,4800000.0,4738874,98.73,4738897,98.73,4768435,99.34
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-14,100000,4800000.0,4749488,98.95,4749504,98.95,4766997,99.31
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-15,100000,4800000.0,4699485,97.91,4753946,99.04,4766415,99.3
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-16,100000,4800000.0,4730117,98.54,4752511,99.01,4764077,99.25
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-17,100000,4800000.0,4758121,99.13,4761619,99.2,4765013,99.27
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-18,100000,4800000.0,4757168,99.11,4759252,99.15,4762241,99.21
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-19,100000,4800000.0,4756427,99.09,4758524,99.14,4762035,99.21
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-20,100000,4800000.0,4575651,95.33,4750947,98.98,4760205,99.17
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-21,100000,4800000.0,4705261,98.03,4735293,98.65,4757282,99.11
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-27,100000,4800000.0,4738346,98.72,4744044,98.83,4747881,98.91
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-28,25000,1204368.0,1175719,97.62,1177389,97.76,1177774,97.79
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-05-28,100000,4800000.0,4749804,98.95,4752965,99.02,4756781,99.1
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-06-01,100000,4800000.0,4443407,92.57,4445700,92.62,4449568,92.7
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-09-26,100000,4856640.0,4705334,96.88,4746909,97.74,4771131,98.24
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-09-26,120000,5760000.0,5450074,94.62,5510301,95.66,5571754,96.73
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-11-01,100000,4856640.0,4705179,96.88,4720664,97.2,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-21,100000,4800000.0,864615,18.01,1565413,32.61,4444042,92.58
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-09-21,25000,1204368.0,249127,20.69,423438,35.16,1132808,94.06
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-09-21,100000,4800000.0,882940,18.39,1636322,34.09,4557958,94.96
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-09-21,100000,4800000.0,847870,17.66,1519698,31.66,4385094,91.36
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-09-21,100000,4800000.0,925947,19.29,1652526,34.43,4529377,94.36
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-09-21,100000,4856640.0,895981,18.45,1577589,32.48,4411928,90.84
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-09-21,120000,5760000.0,1003778,17.43,1822328,31.64,5177687,89.89
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-25,100000,4800000.0,4554335,94.88,4574672,95.31,4664754,97.18
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-09-25,25000,1204368.0,1140467,94.69,1152784,95.72,1160956,96.4
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-09-25,100000,4800000.0,4587082,95.56,4620909,96.27,4657342,97.03
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-09-25,100000,4800000.0,4538425,94.55,4551632,94.83,4672985,97.35
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-09-25,100000,4800000.0,4552282,94.84,4592894,95.69,4655833,97.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-09-25,100000,4856640.0,4612436,94.97,4627043,95.27,4735248,97.5
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-01,25000,1204368.0,1097347,91.11,1111130,92.26,1111644,92.3
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-01,100000,4800000.0,4737032,98.69,4766232,99.3,4770346,99.38
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-01,100000,4800000.0,4728760,98.52,4765464,99.28,4770110,99.38
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-03,25000,1204368.0,1103572,91.63,1103572,91.63,1116060,92.67
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-03,100000,4800000.0,4734846,98.64,4734849,98.64,4770277,99.38
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-03,100000,4800000.0,4717650,98.28,4717658,98.28,4772721,99.43
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-04,25000,1204368.0,1100933,91.41,1100933,91.41,1116054,92.67
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-04,100000,4800000.0,4732743,98.6,4732748,98.6,4769008,99.35
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-04,100000,4800000.0,4727010,98.48,4727016,98.48,4772437,99.43
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-05,25000,1204368.0,1102278,91.52,1102278,91.52,1116541,92.71
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-05,100000,4800000.0,4739183,98.73,4739193,98.73,4769371,99.36
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-05,100000,4800000.0,4727817,98.5,4727823,98.5,4771933,99.42
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-06,25000,1204368.0,1102856,91.57,1102856,91.57,1116106,92.67
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-06,100000,4800000.0,4743411,98.82,4743414,98.82,4768734,99.35
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-06,100000,4800000.0,4736405,98.68,4736417,98.68,4770035,99.38
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-07,25000,1204368.0,1098948,91.25,1098948,91.25,1116364,92.69
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-07,100000,4800000.0,4734818,98.64,4734835,98.64,4769914,99.37
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-07,100000,4800000.0,4728216,98.5,4728225,98.5,4770264,99.38
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-08,25000,1204368.0,1101366,91.45,1101367,91.45,1116724,92.72
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-08,100000,4800000.0,4741277,98.78,4741283,98.78,4767701,99.33
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-08,100000,4800000.0,4725873,98.46,4725879,98.46,4769247,99.36
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-09,25000,1204368.0,1097510,91.13,1098084,91.18,1115333,92.61
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-09,100000,4800000.0,4657470,97.03,4657472,97.03,4764238,99.25
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-09,100000,4800000.0,4667141,97.23,4667142,97.23,4763800,99.25
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-10,25000,1204368.0,1095084,90.93,1095087,90.93,1101119,91.43
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-28,25000,1204368.0,1088060,90.34,1111170,92.26,1113698,92.47
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-28,100000,4800000.0,4670856,97.31,4741535,98.78,4761000,99.19
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-28,100000,4800000.0,4652190,96.92,4740649,98.76,4761385,99.2
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-21,100000,4800000.0,4728723,98.52,4742689,98.81,4757560,99.12
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-05-22,100000,4800000.0,4735884,98.66,4743201,98.82,4751641,98.99
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-05-22,25000,1204368.0,1179371,97.92,1180041,97.98,1180507,98.02
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-09-25,120000,5760000.0,5343273,92.77,5366828,93.17,5493840,95.38
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-10,100000,4800000.0,4710475,98.13,4710489,98.14,4710545,98.14
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-10,100000,4800000.0,4693816,97.79,4693848,97.79,4693893,97.79
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-11,25000,1204368.0,1106674,91.89,1106741,91.89,1106833,91.9
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-11,100000,4800000.0,4730740,98.56,4730758,98.56,4730852,98.56
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-11,100000,4800000.0,4724489,98.43,4724514,98.43,4724601,98.43
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-20,100000,4800000.0,4715190,98.23,4715218,98.23,4752139,99.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-20,100000,4800000.0,4704896,98.02,4704963,98.02,4742965,98.81
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-21,25000,1204368.0,1097832,91.15,1114382,92.53,1114857,92.57
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-21,100000,4800000.0,4723392,98.4,4759139,99.15,4763557,99.24
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-21,100000,4800000.0,4688814,97.68,4755800,99.08,4762399,99.22
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-22,25000,1204368.0,1098443,91.2,1114481,92.54,1114735,92.56
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-22,100000,4800000.0,4715814,98.25,4758420,99.13,4762000,99.21
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-22,100000,4800000.0,4709038,98.1,4758404,99.13,4762584,99.22
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-23,25000,1204368.0,1099694,91.31,1114714,92.56,1115001,92.58
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-23,100000,4800000.0,4729380,98.53,4759764,99.16,4763881,99.25
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-23,100000,4800000.0,4713641,98.2,4758573,99.14,4763542,99.24
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-29,25000,1204368.0,1091882,90.66,1113000,92.41,1114080,92.5
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-29,100000,4800000.0,4669652,97.28,4747059,98.9,4755750,99.08
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-04-29,100000,4800000.0,4628005,96.42,4731856,98.58,4743081,98.81
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-04-30,25000,1204368.0,1104229,91.69,1113258,92.44,1114206,92.51
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-04-30,100000,4800000.0,4710730,98.14,4744716,98.85,4752231,99.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-27,100000,4800000.0,3211957,66.92,3211957,66.92,4100300,85.42
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-09-27,25000,1204368.0,812097,67.43,812097,67.43,1029138,85.45
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-09-27,100000,4800000.0,3202375,66.72,3202375,66.72,4105606,85.53
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-05-22,100000,4800000.0,4752722,99.02,4757469,99.11,4763802,99.25
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-05-22,100000,4800000.0,4739855,98.75,4743937,98.83,4751884,99.0
